8719 25923
338 2467 -91
4538 7565 70
3266 6590 -734
369 5724 431
6425 8538 503
7 7495 -776
6840 554 600
614 7826 -552
480 4244 -414
8459 7836 60
6823 2346 -654
3865 8303 808
75 980 -649
5362 442 206
1617 3416 -930
3846 4613 -602
2558 7654 330
892 5520 235
5592 3882 471
3515 2820 -7
8037 5697 -67
1799 1505 -362
3563 7543 -381
2214 5246 -289
2984 455 78
968 8156 -942
3688 8401 -112
474 5286 641
1086 3053 -597
3364 1687 -242
5327 1435 262
884 6059 128
3168 1398 -232
6355 705 -68
2303 6864 -866
8483 3371 8
7216 6793 -254
842 1740 -411
6523 7080 225
1153 3681 153
3951 2557 265
1217 7906 306
3734 6370 822
6855 2744 -183
2460 3334 -761
1343 7042 -877
6848 3933 392
2298 5082 -716
194 1218 717
2891 2378 -346
3489 4758 375
1750 2664 419
6851 7458 -834
6709 3868 -379
4825 6271 -855
1550 1742 -439
7988 4534 -233
8496 2945 -820
4381 3948 413
1032 8567 -107
4327 6522 425
4932 438 259
8632 3327 539
5469 4338 -893
7348 3011 428
946 4234 -292
8574 2570 931
4059 1589 -548
1386 6610 -99
4641 1736 -776
8459 4898 769
3773 1002 141
507 4759 -781
8326 985 465
1957 4721 -958
4868 8338 31
2516 7707 -88
6382 249 -543
6104 1551 -900
4472 1227 -476
980 6160 -593
2800 620 -434
5090 4528 969
5321 123 672
2959 704 -847
3607 7251 -258
2202 7354 769
3818 1617 983
1583 4427 168
1071 4283 311
4507 68 333
7786 8221 -852
1293 6291 -161
3914 8598 -817
217 7908 -790
582 6064 415
6011 4116 981
7465 6258 -932
5973 1540 -943
3840 4052 -245
7204 1620 998
2021 1962 838
8627 7522 -269
5666 1218 130
2040 2090 -407
4401 1688 -889
5666 1177 618
2927 781 33
2464 4490 543
8116 2408 -376
2505 2841 -353
4688 4001 643
6683 4485 855
1676 8007 444
3182 220 -655
6583 2452 -773
119 1117 252
5888 48 -630
1264 732 292
8194 5539 -735
5845 4374 743
244 5594 -481
8386 6866 418
4339 2774 -954
1291 1807 697
3797 4127 -70
5968 7246 -101
6773 2270 665
2111 4113 -709
689 3513 99
5408 1847 349
6440 1921 33
1030 3609 938
7756 8064 799
5591 793 -95
1054 215 595
7331 3536 -155
8274 3151 -655
1900 4726 765
7959 4279 539
1330 4129 -617
1681 498 443
2456 591 -764
7645 706 -598
1492 8484 -766
3486 5344 -742
8160 2312 -206
7321 110 -506
6197 1693 319
5129 6560 -542
5680 739 -714
4534 310 -714
6765 3699 962
32 6312 552
283 6882 -443
5794 6064 950
3044 6140 946
192 6672 -901
4172 4474 33
7583 1567 -512
7771 6962 -294
8280 8146 91
7139 5604 339
2185 8209 713
6656 4814 -621
604 2542 474
2483 6257 824
8074 2841 -465
3797 6762 -50
1076 2205 539
3612 4277 -240
429 8104 -716
3901 6972 -14
4308 5754 -626
2431 4048 -324
3910 1214 432
488 3563 263
704 8044 247
5585 7902 157
6014 8015 536
2226 6581 -923
5872 1397 -196
3437 5500 -900
3847 660 -315
1102 1703 385
8401 1582 -931
8301 1752 890
52 6704 75
4773 5399 -455
6876 5195 844
5762 3039 -466
2767 2541 -263
7916 2672 486
7321 2639 363
4189 4928 -906
6003 6615 363
3565 7163 530
3870 873 -693
53 4236 981
6367 3642 106
6207 4926 -463
6859 4415 -39
5712 1631 172
1688 3562 -214
6595 3130 891
3944 6805 -378
2152 6327 -353
4841 1089 316
7454 7141 845
6072 1367 -682
8225 6295 -674
7046 4605 -569
6971 168 531
8143 6002 -720
3336 4175 -54
2781 6125 -227
7577 2841 -78
5473 2551 942
927 765 -560
6741 6055 -916
1822 4678 -244
7164 501 494
1673 2678 465
7603 3893 -422
8198 3738 587
315 4479 951
5311 2291 -740
2395 2095 181
1477 4032 -814
2590 7849 257
923 6829 -22
1087 3629 -864
1880 6825 -538
4032 4018 662
4117 5149 -665
5404 3373 433
4091 5648 903
7320 6449 -21
813 2836 -764
4201 8718 -630
19 8667 -725
7366 2261 -153
1091 858 271
8198 8132 -746
7645 1093 240
5110 292 -547
7006 307 77
2246 3602 713
7041 2029 473
3422 2456 -216
2082 6440 605
4525 7992 -937
2674 4553 734
1288 2017 532
3613 3051 624
7334 389 -438
6676 1522 -290
6608 3951 -812
313 4307 -609
7981 4351 348
1133 4275 432
2369 2510 -481
54 3533 989
1448 6750 612
7045 7241 289
865 6200 765
2309 1695 -980
3785 7398 -63
5410 1 -392
4235 8459 813
1831 4693 734
6737 5134 595
3213 2294 -494
8615 4858 84
8459 1060 -811
1468 958 -19
388 8374 -565
635 3209 -762
7710 8153 -612
7389 5857 -320
7250 3117 -49
225 1726 -705
7240 7614 850
5147 1156 -681
7873 8564 16
4680 3126 760
6147 3242 49
2754 6623 462
233 700 -670
8044 5431 976
4198 1599 -395
3306 5647 -621
3296 3612 -600
4143 2040 885
1757 6753 -655
5537 2538 -168
2383 8227 -830
429 8671 -973
6258 7541 809
6115 3408 918
494 2561 -583
5188 6031 -531
7608 6279 615
3693 6286 232
2364 8497 -77
3272 6606 192
5507 6984 -897
5631 3021 -805
5716 4973 501
255 1179 121
7898 721 516
5490 2047 -782
4338 768 -982
2815 6785 182
3382 2661 -92
7740 2805 517
6188 5152 -478
5777 2843 -949
6615 7562 -987
433 3024 16
63 4319 260
5152 7594 881
4837 8367 -602
711 7667 162
6366 6362 670
5211 606 -990
1541 7732 339
6690 5313 618
4393 543 203
5940 1226 81
3963 1965 -496
6594 724 -936
71 1797 423
6840 1298 -654
1779 7728 71
2689 3281 -520
8174 1670 -532
2808 8646 337
5852 3305 -602
1926 5663 -733
6561 6208 -385
1111 5619 844
1112 8627 237
5741 7758 -698
408 2438 -280
1018 6618 672
7755 7533 769
1331 4105 -656
1260 3500 330
7937 249 48
5128 3333 -441
3243 4320 -428
4663 1863 -287
445 1263 861
398 2490 -147
6070 5433 643
7090 2541 634
6287 7193 731
1018 6753 401
7989 1843 303
7936 806 -850
5965 4137 542
1726 8366 -4
3118 4320 -325
5974 1233 580
788 3837 131
3734 1598 -205
914 6317 599
5298 6622 830
8330 7644 49
7790 334 -476
2224 1574 669
3208 5818 546
6796 8573 817
4433 1095 987
7691 5713 -396
8158 992 752
8203 8215 -117
619 2224 981
6846 3377 -535
6645 2824 301
3583 254 -615
2539 6281 -808
7345 3557 -905
4650 4561 480
1112 2129 -416
8702 1275 -309
5329 3478 950
2518 5677 -18
3426 4702 665
2399 5038 -194
769 3529 321
6928 4741 822
394 2083 155
804 293 535
7522 7710 725
1091 5657 237
5559 4559 601
7229 3080 901
7036 4034 784
1621 291 -329
824 6710 -273
216 2885 154
5789 1993 294
7087 3681 -565
6253 1686 415
8542 4335 -689
3350 90 -512
5813 6184 -614
1108 2557 366
6567 1977 526
1110 5747 401
4345 5794 -832
71 6341 -552
5857 1660 -154
340 5878 -529
1174 244 -591
2698 1668 -505
3157 2147 920
80 8219 683
8405 4964 -1
2300 7489 426
6298 3831 -598
4515 7538 -515
6398 4518 -994
3910 833 894
214 6735 246
4098 8599 -790
610 7724 982
341 529 -453
2177 1195 -996
45 4164 -562
7732 7246 171
5121 7700 366
2890 7655 -507
5010 3908 -657
5412 1038 123
5328 6799 -945
6549 4234 822
8028 1716 -544
453 402 664
532 7980 826
7439 2328 -248
3893 928 897
6605 6918 -709
5734 7092 -420
6494 7906 -688
3713 5391 -146
7372 367 -489
6210 2877 664
3263 8422 958
7894 6138 780
3075 2163 -641
7946 1391 145
6623 5377 -53
2698 2116 -585
8022 1349 -923
5428 5687 -245
4326 3975 981
1397 1574 -640
7477 5716 540
2937 2758 -872
3270 477 511
4201 3022 12
3637 5061 607
1610 1993 -419
3891 6726 -21
836 4369 746
2013 270 134
2270 8061 115
2508 3719 46
4891 74 -846
3128 850 -903
884 8543 -223
5652 444 -546
8373 3382 844
6239 8118 31
7194 1929 624
8317 3056 196
1107 7813 -328
2462 5088 188
7946 6783 893
6074 6617 91
8460 8304 -918
5555 7744 440
1803 2071 536
4583 2354 895
2870 6622 869
3726 3669 630
1527 2744 -531
5552 4811 -395
7933 1578 -354
330 8577 146
4806 4907 -313
4491 8153 462
3357 3592 -593
485 6025 -287
1780 5143 -136
570 2595 -318
340 3584 -194
1278 381 -774
919 4902 794
5574 6950 603
5765 402 115
7144 2239 -682
512 742 -266
3148 1642 737
7528 6551 -833
1363 4992 -450
5066 2673 778
975 1125 718
7547 5435 -807
6410 7388 -592
8362 3682 597
5336 3754 502
2238 6251 -138
507 115 -475
8226 8566 79
8226 1307 283
6810 6522 -295
6785 6256 -758
6162 4674 851
1834 8313 -803
3244 6701 155
4553 7293 143
6835 3018 -331
4909 4626 -674
8377 193 -831
3853 4376 897
1401 2945 -302
4666 5527 174
2536 1871 335
6858 829 -80
3921 4193 424
7583 2197 -713
8047 99 -106
2772 4110 454
2780 6989 601
7089 797 -299
7587 3485 -536
851 6347 -970
6994 3349 -338
201 7477 851
4842 2187 313
2130 5469 414
1622 8598 154
6225 5772 -786
4786 2221 529
3863 3994 -825
6919 1749 -36
3359 1375 -357
1091 6521 -496
6412 8318 -722
4073 3406 872
1951 2083 652
4416 7621 -100
1894 8494 500
411 285 -563
8466 3182 314
1987 1170 -967
6131 8402 -897
3859 2121 -761
659 7381 6
1547 144 683
4346 317 837
5437 2895 -133
1961 6826 -54
8409 1484 -537
2043 4330 903
4936 110 -389
4269 1567 -67
2144 3238 -8
2092 883 359
517 5311 -562
1512 7785 997
1789 3359 447
7430 7062 665
6583 5410 -806
6240 3240 580
798 7619 -752
2731 545 -455
2327 3653 19
146 2120 -981
2277 7180 -960
4408 5571 -237
4234 682 301
715 4561 -274
5731 5462 213
6516 1376 204
6845 6390 -226
4184 1628 592
7848 3168 593
4162 3239 663
5850 2569 312
1471 4137 169
8263 4869 446
8428 5727 -757
2806 4560 -200
1803 2624 59
4324 7006 440
426 593 849
6469 604 772
3661 364 343
7378 234 953
6737 2702 885
543 2598 317
6076 1169 165
1638 8616 -394
5723 50 -817
3447 3899 -753
2996 3789 -293
3440 3469 -663
5192 3392 167
6300 2112 -989
4400 5802 884
5578 1549 -715
7135 7232 -877
6299 7311 -76
6625 4770 979
3635 8456 -577
2714 486 -321
1171 638 779
879 5378 -534
481 2269 -924
4833 8449 647
3776 3148 -873
7285 5439 206
7918 3706 -154
3126 2598 -67
1993 7297 117
58 2025 -558
2468 7233 -163
6541 1782 -996
3473 2580 389
4190 723 761
6220 7532 -33
5004 8548 440
4197 3268 -473
1016 2180 177
1038 7127 -3
7339 3110 743
236 435 446
4702 4493 -725
7584 2928 429
845 6963 -492
7611 5322 -670
1626 3363 232
3396 7244 427
1058 2527 -861
6725 419 885
1266 7416 -857
1245 1548 -843
5380 3269 -584
3913 8006 -469
1932 5897 121
2760 5870 6
2230 7840 -517
622 7954 -849
3863 8112 -636
4764 582 -989
2468 2793 -293
1673 4892 -816
2786 978 -109
5363 4738 -12
6800 1838 661
5810 4797 487
5747 4912 -284
609 3665 864
4780 619 864
5827 2993 635
5689 1314 -498
7931 1060 -264
8105 3536 -401
839 1442 -676
5972 2183 504
1322 1485 620
3264 6702 296
8663 5562 -563
7155 5703 -757
4916 4489 333
1747 129 -889
7536 6064 -134
5265 6868 887
2625 4036 -578
3434 1282 898
5535 611 195
6129 4426 -854
8435 1231 -905
5282 5496 920
6229 680 -875
4790 5306 -159
6990 7370 2
7651 7839 143
4781 964 -86
7864 6856 -515
1412 1881 -323
4301 3741 -553
7119 6433 -143
3341 8225 -163
339 7748 -22
5616 1488 -595
782 1255 837
1426 4563 32
8072 3685 -692
4938 1668 67
3145 7028 795
7571 6833 790
8009 5412 131
7435 186 -959
1821 7048 -722
2840 2744 613
5739 7839 783
7874 1159 -279
6957 4414 998
7829 7370 -562
1548 7702 200
2969 2990 421
6934 5706 831
414 193 631
2555 1763 -907
2438 6868 -745
2249 2089 306
6430 4344 -983
5420 7922 666
4190 5866 -686
3415 5597 854
7055 2433 384
7826 1346 -210
941 7237 -442
5319 6451 552
4349 692 782
4533 1779 269
3775 3934 361
3857 2053 979
6325 593 635
1137 8602 -356
2011 7641 837
2620 4430 931
2435 6783 -931
619 2425 595
2222 3740 -372
2295 3619 -462
8207 7544 935
5008 7565 -698
46 6679 -899
3623 847 38
4588 3564 865
6000 5406 -195
7290 517 653
680 6450 706
1641 1033 66
6864 1931 -425
4826 8521 509
546 4388 -81
962 849 170
42 5156 -518
5682 5069 785
1291 8324 -403
2364 5994 -212
1522 1506 -920
806 3649 -89
8410 8553 407
1876 1572 -200
2955 2092 741
1768 1137 392
5318 2223 916
2670 5230 129
8557 5923 698
3007 1684 -693
1345 2889 944
2604 4254 -198
3809 5870 901
1003 1532 -821
7067 5565 135
793 3010 -263
1977 2278 -733
3676 2590 559
8518 286 629
8417 7072 71
537 8283 -746
4467 2346 535
2128 3702 -986
6376 108 -648
3704 329 -387
46 8144 -239
4660 5862 -81
1592 2168 -57
3402 3563 144
3959 784 -33
2896 8117 826
1918 740 -264
1542 1800 195
3575 3600 918
6947 410 -915
3027 1850 -860
8350 3364 772
5542 274 227
6372 8251 -547
895 8012 -128
7043 8389 -491
2840 268 -577
6443 815 174
5210 2262 -595
6425 1915 -989
3071 519 -810
3236 2810 211
4699 4073 -685
1844 6365 174
1719 8137 -114
2505 3729 -586
8645 5125 -620
2372 2420 426
4556 4290 721
6480 4648 373
2120 2235 -377
3037 1380 707
2483 5743 922
7672 3930 329
3403 2326 575
7196 4627 -397
3146 6513 839
8381 3976 606
167 7962 -974
647 4246 711
6830 7676 29
3967 8444 -706
3426 3330 -549
4642 5272 824
1492 395 -978
7399 4218 346
6103 5931 111
3920 771 -303
1422 2017 -864
4322 7016 834
8036 1227 -689
7643 6292 -118
4587 8281 -888
6904 1682 -243
5091 553 430
5886 7326 490
6043 6119 797
5108 3558 -467
4173 612 -191
3587 1046 -108
2732 4632 -59
6900 821 336
2786 7762 939
7759 2181 824
1648 652 647
1869 3413 563
3654 1195 449
8661 2736 420
343 3945 -595
8088 7672 868
1780 61 -237
2715 219 -101
3764 3860 -89
1560 8277 -981
4847 2493 -806
7372 851 -42
3543 1508 690
1234 7993 590
2148 5705 -648
4587 2738 -488
2655 4651 130
3460 7382 989
5826 1332 -525
7674 5865 122
8334 7976 641
1362 3942 798
7204 3001 886
3148 5284 -122
1687 1551 297
1368 7425 -965
8623 6849 688
7509 3404 -117
796 2346 -210
5340 1580 248
5481 3349 -311
8683 2162 -247
2821 5587 -484
5762 2563 -664
8045 3562 -451
3294 2698 -579
2239 3765 -985
560 7007 -147
8580 2085 905
6801 594 575
1672 3410 269
6074 701 -846
469 395 -876
6738 731 -621
480 6366 -385
6395 5144 511
206 545 910
2415 5379 991
975 7434 223
2646 1580 -147
8223 3454 -747
5534 5280 -985
5802 7628 -426
4078 3156 206
1180 5542 -591
6402 6912 -903
7196 590 -165
7713 1314 -589
1927 397 -995
3621 2747 386
6061 4526 524
8133 5779 194
4606 3667 -666
899 7447 -447
7825 5607 -852
2793 3996 254
4998 3779 -990
3730 8102 -706
5256 4120 -247
2648 428 974
5039 6051 143
326 2471 -297
5560 2167 -506
1648 157 913
6066 5102 -715
333 7715 -342
766 7671 -234
6252 2520 -51
4100 1840 -240
3298 4598 -10
3837 3521 -725
5057 3181 245
7819 7940 -597
4481 966 -976
2010 7678 465
7184 1962 -927
5131 239 421
5850 1851 430
4350 8220 -252
5761 5125 480
1893 1038 -34
5854 1090 -106
8059 2527 25
5285 2731 978
4379 2125 -829
3530 6983 67
6447 4913 402
81 2464 -139
4475 3188 801
7712 5475 929
5091 1463 -459
4268 8535 -705
3487 3976 -193
4854 3244 179
1075 3860 966
5692 782 687
7145 3431 368
965 693 540
2907 538 296
996 4889 -205
7410 923 562
8479 964 -938
3776 6737 -347
2223 5082 -356
5078 380 -732
4718 6641 -65
2694 260 -538
981 7504 -749
7791 1935 -235
6544 3732 -840
5296 1741 190
6683 3574 -449
6991 255 845
331 4820 679
4556 3374 -56
7915 6105 56
6917 4090 -398
1658 508 -779
8066 5545 -484
4420 6560 866
4321 8537 -285
4769 4416 -67
3714 4335 -923
7246 1318 -542
8399 672 -277
1241 8659 -444
6141 6076 -784
4523 612 -219
1179 6705 763
3744 1161 -361
3642 2110 -552
8341 1006 412
2591 5545 700
695 3302 425
6698 6949 -61
6534 6436 -894
433 165 -711
1374 8559 974
8133 367 932
6330 1834 330
5661 4377 243
4802 7990 -438
671 148 241
7541 6249 572
4189 5194 -767
336 1039 128
4567 396 -557
5564 8162 -871
209 949 737
3116 666 -557
8312 5456 -44
6000 3351 -810
7083 8172 -471
5224 3569 482
6043 6270 205
8023 8031 -968
5837 3225 -603
4815 8253 -711
3466 6726 170
1463 7759 -534
1500 4010 -66
6619 8062 331
989 7766 -212
3225 5345 -406
6525 7516 -687
7200 5001 735
5168 8387 973
8239 7722 -931
7897 6893 844
8127 7112 581
1074 4401 -487
1417 1671 -529
1041 893 458
4922 8129 352
6825 1287 344
5849 690 14
2457 5961 586
1914 6331 170
5478 5883 981
1497 5058 -722
3719 6388 -371
7292 1819 -987
1503 4770 -477
312 3431 325
800 7064 -514
6820 2571 -180
3016 4392 889
5967 4214 43
6458 4286 -490
5829 2710 -301
4963 2347 510
4574 4901 -406
5040 784 902
1977 374 -637
6925 864 266
7224 6793 -603
1032 6426 -910
4823 7799 -880
2240 4277 -768
6874 236 1000
1559 617 -219
7602 6332 789
7797 6423 -307
801 5817 744
522 8354 -425
4488 5820 -917
3634 4041 -621
4272 124 290
2392 6103 -171
6314 1684 -900
6347 955 -459
8124 2841 344
6876 6491 -1
4802 2047 283
2266 7852 -178
8331 6940 236
3794 2214 -859
6404 2207 -551
1972 3872 -347
6226 1591 565
826 4781 877
127 1425 484
1361 8635 -105
1005 2025 -751
8212 3379 -940
1638 215 59
2877 1902 -598
1970 5031 -474
2671 6704 -420
3190 8401 702
8719 5371 454
44 8571 -952
574 4607 -855
7004 8347 -437
3730 1723 -216
1882 1778 -251
1641 8353 988
8444 7952 973
5830 7985 254
2903 3454 -725
8151 5620 6
5592 5468 -704
8350 8625 -11
3551 8262 545
4645 6980 915
6564 4869 -600
7857 1958 -415
2450 7030 -994
5484 5827 683
7591 6546 -945
8088 8599 140
254 1591 233
7724 6402 102
3773 1164 391
8208 2321 -299
6480 3420 -329
4273 267 410
8079 4561 -705
4572 4511 132
6533 4268 646
7384 4030 567
7627 1219 628
3743 5679 2
3734 6176 -608
2648 3195 378
1843 5749 427
6765 6788 -587
2780 2131 -701
8467 6810 -758
465 4064 308
7854 4953 613
3370 4775 -648
7260 8381 16
4815 2474 -199
8029 5352 872
5788 4534 158
3243 2823 -893
1104 3409 -120
625 312 821
6958 1016 426
7650 2429 573
2088 7836 -554
8107 4914 -365
1104 1695 -424
4409 3343 -861
1980 99 273
4008 7285 480
1679 7964 -461
4685 4167 443
185 3031 304
4837 5556 459
5784 7831 -461
3351 2645 -977
7397 4151 447
2145 3932 -734
3344 5442 -540
1130 8468 42
8366 6504 -641
4897 1415 -113
829 7276 619
3050 3997 182
1017 1738 -55
8562 1165 533
8074 5150 230
5496 8099 -323
5103 5693 -934
5105 5889 942
7071 5591 -316
3422 4841 240
2389 94 -64
6689 5684 -189
4849 5748 -461
7760 2962 555
789 3703 -989
6686 1951 648
6317 8253 33
7666 5575 190
3803 6739 -962
2899 4460 -462
8021 8305 -768
8313 122 -240
6810 2339 -949
8105 3540 -229
2120 1965 -389
1108 2007 108
7840 6288 -858
5956 3715 -66
2569 6536 126
6395 3882 633
8355 7418 120
4037 4960 -780
1126 3493 -472
3471 7391 -828
445 3986 -440
5913 2936 -285
1350 572 -69
4780 1420 346
1262 3749 -291
4091 173 611
2431 1512 -938
5639 1281 -583
1384 8103 1000
4048 4866 300
5914 1168 -199
5955 812 -435
6702 8356 299
94 2851 -741
1655 4674 -709
5994 412 -584
1035 8300 -930
3307 8008 155
5599 8170 499
7062 1518 856
4750 6885 20
5500 3253 -840
4015 784 -290
3722 3245 955
2743 8411 -752
2172 3246 56
7595 3300 -798
1631 3402 243
8539 8598 -518
3543 692 785
5100 1020 264
7219 3770 -69
4505 5484 229
8397 7403 -502
5471 3123 -688
1251 1129 -600
1850 6470 306
959 873 82
4127 6278 133
6060 8045 -834
7059 7942 675
6678 7869 -795
7110 3388 733
8341 1709 267
8419 2543 -585
2055 4837 32
8308 6586 115
8550 8375 -214
6917 5611 -314
4786 2944 -774
2854 1169 678
137 303 -302
5293 3132 -675
5239 116 -224
2109 7782 -532
1921 4656 598
6016 1643 -22
4531 1470 -742
7374 1130 -228
6267 1784 -624
5314 6588 -500
7220 2406 469
2903 4127 -678
5688 1991 543
679 3277 168
3243 6708 -902
116 6588 -283
7473 1045 -706
4134 6714 34
8126 6496 -991
6821 4770 -685
7607 190 -797
2636 6066 -155
4242 2553 -3
1634 6151 890
6282 1974 -89
5736 6083 -655
2658 4210 48
4099 669 -75
2138 258 81
3385 4798 -195
7796 7940 71
801 2263 -472
5384 1796 -747
946 2393 854
1189 4056 870
2654 7362 -176
4507 2821 -177
6236 6122 470
5635 5614 291
3230 508 -743
3552 8679 -268
1798 7869 43
2160 7987 -138
198 1470 112
7873 8482 871
7700 5783 -305
7575 6992 876
4414 2024 396
3780 6198 108
7371 7195 -248
4009 1965 682
3936 508 157
1114 5112 824
6805 906 230
1917 7234 906
3455 7150 327
3102 6054 130
2095 7355 249
6350 1259 392
7043 4543 306
555 1283 503
4555 3009 207
6250 8410 941
913 1752 -613
1557 1873 -635
2378 5505 -143
2603 5721 435
1153 6237 -362
431 2290 140
5115 5883 -854
8454 943 489
7167 4371 647
5679 427 -630
571 3693 -489
2411 7342 -290
761 31 -892
7539 7613 -362
2570 2060 34
3105 3602 -721
1462 885 -438
6170 429 916
6692 4428 94
7905 1801 -842
5043 100 -328
1772 870 659
7211 7888 815
5798 5225 -98
2000 7903 444
7365 3152 -624
2920 7971 -449
968 2492 -17
1761 1021 -804
1036 437 745
8023 7416 645
6346 7807 -492
5732 3057 913
6097 7163 -909
5405 4673 835
3066 5005 -319
2442 4693 -204
2019 5674 606
3965 2615 -124
5986 5864 519
8694 8297 -932
1716 3391 496
5117 78 -433
2358 3255 -294
7788 7471 812
7156 2589 -364
2074 2068 167
5563 1685 -362
4646 4254 -534
6750 5607 -334
2903 5306 546
553 2885 -660
3764 3258 -455
3699 2096 -464
945 937 253
4346 7380 -1
1025 2970 -764
2249 3027 417
7991 7092 -645
1919 8465 -520
2314 6883 62
5768 2807 -576
3664 6277 918
7758 8460 61
2161 719 65
174 1620 443
8427 1431 -647
6940 751 745
3824 3418 -445
6283 2846 278
3813 558 717
7599 8303 -927
954 5095 -5
159 8200 339
3793 2224 -41
783 2683 -115
857 7095 -567
5361 5176 386
1201 1943 -68
2139 2640 18
5550 7402 -545
8261 7249 814
4693 3508 -674
8279 6867 350
6213 316 537
2335 8370 878
2294 3544 -442
5281 4245 819
6988 6534 886
3890 4440 677
38 7420 184
1804 5476 -161
7112 3331 -28
7721 2515 -430
7100 6149 492
7736 6882 904
4525 3523 -724
2881 7132 -411
1534 6610 979
6801 4963 -588
391 1231 -135
5005 5389 956
8254 273 -157
8630 3494 883
8563 5260 891
299 8494 798
7336 7794 179
3155 388 -297
6477 1991 -266
3978 6584 743
3443 6972 492
951 6446 925
386 5163 -996
5956 3345 352
5437 5431 -84
6442 7914 620
6725 6999 -902
7051 5696 -175
514 2760 -438
8205 405 965
2405 3966 -117
7141 2404 -390
2839 2033 -284
160 3457 -922
6682 7207 668
8617 1651 432
6418 6819 421
4447 7287 -602
3716 697 118
509 4799 -716
2713 1399 218
5090 1636 290
7894 2702 626
6737 6247 -271
3984 7583 -560
8185 8268 -90
3982 5182 740
7622 6402 26
5840 7177 843
8195 1493 -108
983 686 -134
2954 8299 741
8664 6997 -678
912 5625 -824
2090 2994 42
172 8376 148
7563 2302 -660
4373 6093 244
2459 7531 24
6238 8334 -149
8341 7734 -511
2520 8514 442
660 1542 -895
8259 6882 -333
2104 2841 840
6607 6855 859
5225 1020 262
7810 6149 540
3532 7714 15
5328 751 -300
2436 3204 -479
2338 7936 -468
5700 3269 562
4772 1421 993
2953 6056 -35
3878 1228 -99
2202 2480 -208
7214 3888 -361
7875 2846 -435
5813 6521 784
4846 3642 837
464 7316 513
467 5552 228
7297 8020 -551
6786 7393 -573
637 1457 -359
1637 2866 -179
7578 6497 835
2910 6170 557
5651 4406 -629
3286 8518 902
2243 5609 985
