17
801 868
501 325 -864
589 103 -595
427 903 -253
349 22 -274
649 320 476
225 724 -741
383 962 -176
184 278 -120
540 530 425
593 499 -564
272 392 -531
65 741 253
308 382 -706
933 881 873
180 830 392
552 803 8
910 723 632
35 81 425
694 585 906
10 384 -729
835 462 -969
974 879 190
638 174 -443
929 110 -361
224 519 -213
226 66 887
26 324 786
419 19 -917
330 987 538
306 842 -231
432 901 140
363 867 935
402 241 -549
600 925 -848
163 324 -34
299 946 -926
619 458 -906
239 167 371
816 506 -853
574 398 -541
360 683 -326
56 632 -221
837 323 -754
256 791 -857
450 282 -275
269 801 -920
742 593 -421
495 782 572
307 908 -959
455 992 -811
237 137 -732
713 868 975
987 582 -63
710 568 401
170 835 665
300 731 292
729 851 579
815 587 814
952 925 455
652 814 42
752 571 203
74 301 -358
665 546 599
297 715 729
700 970 -407
74 445 -64
233 94 931
635 553 -190
539 445 -498
803 178 832
621 655 -11
874 655 -344
732 395 -758
273 677 359
538 124 369
349 650 590
913 698 869
8 752 118
364 300 257
901 230 966
885 96 -1
933 772 253
94 301 788
60 157 -352
861 739 -500
573 817 145
702 413 -691
417 290 406
622 697 338
366 576 -340
64 466 610
977 88 -112
751 725 -817
641 921 -186
732 334 -881
702 451 812
700 359 601
145 621 -737
851 104 -629
432 543 955
907 622 605
917 739 225
122 400 421
624 775 25
840 886 -464
298 613 -847
780 12 -395
705 333 -364
280 243 90
548 998 90
807 615 879
581 145 360
869 794 197
440 924 -197
48 854 -409
166 749 -610
693 847 -777
975 100 788
137 502 -803
668 324 567
351 410 624
116 730 -418
555 471 -585
664 344 -986
444 185 -420
230 232 -377
366 808 -356
359 591 152
613 851 -306
40 107 -464
443 670 -393
663 607 -521
679 966 -601
240 72 836
163 191 -812
86 885 174
14 573 -636
672 258 -426
960 188 -315
32 568 -537
764 196 -509
515 476 66
842 713 827
218 66 -55
380 915 486
722 797 -15
102 905 194
845 302 -28
751 951 -614
639 513 195
117 342 -658
721 603 380
584 65 -863
548 90 -910
742 305 231
353 199 -807
624 211 -352
937 221 825
111 324 -789
772 240 -988
374 917 -952
303 433 -549
483 207 -446
548 518 -43
734 987 33
782 809 -682
121 240 -693
240 980 797
322 208 -91
933 84 769
714 763 359
566 436 767
154 622 -745
212 296 -491
652 311 -641
290 273 895
160 125 -201
943 989 966
107 455 -139
627 938 469
231 295 852
223 802 -558
768 227 817
405 456 572
16 489 -967
864 578 -503
944 86 314
974 65 896
272 733 -305
412 62 346
581 951 216
935 660 183
261 736 50
898 54 357
996 752 -438
247 820 381
375 343 773
903 750 979
378 875 -502
319 477 371
77 507 -114
889 198 -299
520 475 671
434 215 971
682 955 829
291 202 471
392 753 292
37 766 -173
549 26 318
35 80 923
289 934 -773
964 442 -551
715 392 891
274 748 -621
774 838 2
19 991 -87
514 72 -727
967 833 274
194 238 772
290 886 919
259 805 900
898 857 339
451 447 894
836 332 861
865 117 -676
599 948 -192
237 800 248
247 900 374
148 166 909
619 309 -102
111 193 -644
162 804 -226
487 564 678
176 764 650
863 794 399
22 510 -484
191 181 102
448 257 -898
962 78 -841
293 867 816
479 35 558
314 899 -746
821 274 -460
932 184 852
358 510 351
562 5 515
303 557 -961
755 746 -992
435 994 28
500 26 217
566 892 -455
631 141 -818
350 751 -217
196 748 353
955 725 -457
461 15 -620
551 304 -674
733 222 -176
8 935 545
953 970 -58
221 639 -662
955 877 83
338 927 -319
448 213 -412
150 835 -331
850 228 -304
8 859 -927
240 444 688
891 412 -22
697 180 34
876 550 917
472 635 0
338 501 -510
165 886 -434
525 858 280
604 397 929
237 179 -429
514 771 -637
830 658 -923
422 583 -952
655 810 -178
813 36 -93
208 311 -229
384 784 -293
125 270 -783
459 147 370
373 105 -160
574 948 193
203 486 -955
801 753 555
425 679 -411
441 887 -675
728 104 866
123 229 834
624 733 -292
655 847 913
457 170 -685
776 320 -491
279 224 508
575 433 -878
85 777 -110
4 453 326
134 624 525
696 678 716
836 424 641
152 12 -744
118 267 -10
340 359 964
750 974 -650
315 202 192
600 546 -424
437 676 510
937 666 -266
334 170 -846
915 745 -629
84 782 -22
30 225 -582
614 331 -995
879 927 -308
976 738 -935
72 55 625
483 356 -911
571 170 -682
605 341 626
431 300 -145
774 382 -384
885 434 -114
55 384 648
768 362 798
63 163 -695
554 412 110
168 902 340
923 673 394
861 648 -92
437 456 236
848 464 -736
265 306 -267
589 86 169
944 927 -329
581 745 -43
763 437 -883
597 726 -547
868 767 -886
919 846 -235
866 874 -371
837 654 -174
11 44 -20
801 768 965
284 963 269
478 645 -629
300 331 331
662 617 -581
256 814 -203
482 709 -218
994 615 -396
596 568 595
806 785 693
599 206 679
986 80 -713
940 80 805
700 793 392
768 988 345
653 853 -472
143 707 -131
798 980 483
273 72 701
597 385 -235
471 51 602
895 841 229
934 542 751
125 3 298
696 431 543
217 388 526
653 316 189
306 664 -920
524 51 469
403 243 -861
189 710 966
367 552 -471
470 973 -710
114 716 -933
571 899 -17
812 818 -560
455 765 -113
876 233 899
8 237 689
743 648 837
111 4 529
835 67 409
350 408 557
269 968 -124
155 199 -60
671 933 344
614 239 -153
518 392 -198
642 647 -505
229 908 -343
35 554 663
377 521 978
951 565 839
44 229 -641
955 84 -695
980 482 521
220 973 574
148 630 234
249 452 532
133 595 291
912 52 -274
720 498 922
634 591 971
317 623 -839
924 767 850
187 675 573
98 883 -105
845 766 249
851 973 -619
693 308 -346
665 421 582
763 289 399
609 519 -64
648 745 400
889 273 -555
639 658 -611
876 68 178
641 347 860
779 483 10
707 888 -722
111 730 -619
213 572 -200
99 980 903
386 225 27
731 407 604
372 131 -228
216 798 -267
957 765 -477
7 500 31
800 111 675
981 670 811
612 220 -831
621 125 763
805 115 32
955 133 173
196 119 681
407 655 763
350 617 205
30 67 581
924 428 -132
624 194 911
334 116 -239
489 731 -90
568 906 -261
864 615 359
851 835 835
476 822 -619
513 458 -302
242 989 785
437 855 -955
290 369 -687
132 592 727
570 49 -579
322 406 -664
511 457 -510
740 284 835
447 536 -192
461 701 -325
199 383 126
641 535 295
781 239 -550
502 201 976
803 666 708
504 258 402
356 638 -157
907 870 -545
491 168 -312
268 906 442
400 865 94
124 179 -957
464 706 114
777 226 -758
366 800 -74
186 207 886
13 422 -596
573 581 -182
383 564 753
907 921 756
749 478 781
531 78 -854
358 26 68
102 397 545
594 694 -389
514 941 -229
459 513 -207
325 791 -139
414 588 988
562 443 286
114 307 -31
906 806
408 574 -433
173 382 -151
565 861 502
659 579 -931
512 107 -917
678 595 -632
856 604 -410
315 840 -739
318 815 235
142 708 -453
598 870 -89
767 438 221
176 383 194
171 773 0
91 442 -697
72 55 -346
810 649 464
186 708 -617
695 468 192
845 679 -796
597 615 -222
171 604 -858
760 160 -1000
702 117 307
23 295 184
101 351 -136
68 315 -253
382 371 274
718 424 743
498 46 -310
732 572 -686
637 326 -495
192 144 481
3 801 61
189 562 -93
110 165 -642
174 214 -978
499 782 297
133 693 283
783 212 -703
735 846 -558
734 62 -259
442 46 757
250 319 -81
859 677 686
99 324 -622
870 49 250
88 257 469
679 641 810
176 487 -668
594 22 847
372 493 -137
189 452 -132
293 797 -974
177 783 516
475 737 206
334 600 -321
419 43 205
358 169 -744
893 253 -5
617 43 735
554 415 375
132 343 -145
678 65 286
481 807 -98
534 765 -673
580 360 -485
323 483 -1
275 148 -459
141 438 -599
430 716 -19
518 534 -394
338 288 351
219 565 773
181 269 -911
545 845 -833
124 616 338
130 780 -535
582 790 -808
721 393 -660
817 3 -64
481 377 191
158 541 651
58 537 953
653 620 433
209 544 224
768 856 -816
72 414 800
200 853 -282
673 835 304
554 295 -363
439 612 -87
585 533 618
409 430 440
533 841 -592
699 888 -265
234 54 651
269 432 -396
685 888 496
902 343 -760
770 831 -999
112 685 628
630 139 133
342 173 565
366 317 -844
903 877 -896
54 149 -331
303 516 112
501 232 219
824 906 -120
11 794 -840
716 152 338
583 624 595
648 240 39
809 151 369
720 348 901
201 400 -614
309 765 717
817 274 821
12 480 249
599 722 -39
769 342 18
348 374 -442
398 159 650
879 481 -402
324 776 -769
419 246 829
427 788 -539
488 738 838
322 62 -781
109 98 975
59 274 892
696 270 -839
515 357 697
230 401 -262
244 162 898
228 843 -558
657 656 208
311 409 -406
465 306 -564
79 411 870
285 736 -900
312 629 -338
13 365 532
729 415 -153
707 826 -149
221 387 -749
316 762 -472
295 678 -93
84 553 722
266 685 -682
873 349 -315
364 3 844
448 482 324
821 393 -328
883 813 -850
196 735 -918
694 187 -386
774 741 -965
165 795 -214
250 122 820
684 215 588
616 645 -343
60 43 114
203 740 -559
310 394 527
394 721 -607
193 711 -235
516 480 486
891 82 -746
672 768 342
40 618 -815
490 58 -112
550 118 441
267 304 769
804 117 -969
776 585 -711
604 450 206
658 176 688
379 88 9
333 190 222
217 208 593
789 7 -591
80 712 -57
774 205 201
381 873 690
843 474 -281
171 733 -624
397 123 826
538 290 -365
904 197 -333
679 82 -371
221 127 465
162 223 -533
188 526 620
896 447 722
505 9 -174
383 36 518
890 813 -936
694 489 -712
679 177 -918
263 48 387
3 92 874
380 693 536
153 791 -595
813 191 746
712 579 -678
684 464 -128
795 17 -180
412 819 348
876 132 -61
576 875 -418
540 839 -661
472 54 397
870 848 -524
525 485 589
312 358 -818
213 48 655
44 38 457
719 783 -233
809 227 186
603 302 138
486 835 326
62 393 -955
881 230 -790
699 783 -62
609 664 -599
307 554 504
321 428 550
12 594 -198
663 193 -210
416 590 -682
386 619 -274
803 772 667
588 659 -6
328 259 623
472 838 -257
823 402 494
672 311 953
25 740 440
38 105 798
432 290 250
126 142 938
72 528 -553
151 865 873
217 188 507
580 657 -648
743 414 -637
308 154 -27
323 466 -427
846 596 -603
492 285 53
686 56 931
682 615 340
756 215 -567
808 856 39
299 469 -763
275 661 847
79 109 390
733 274 804
392 310 120
48 88 514
688 502 724
355 588 204
512 877 -189
149 734 358
58 164 -147
659 476 125
677 817 -627
119 723 -369
416 840 -600
55 548 806
335 705 -894
175 485 -203
650 595 645
703 643 717
703 708 -257
728 141 -722
367 607 14
482 324 -376
862 618 397
140 131 -394
598 83 771
522 889 227
373 511 -187
162 707 293
199 219 146
653 669 36
499 807 271
234 181 -934
555 205 348
677 200 984
638 521 -89
563 205 864
620 504 -582
451 63 957
866 359 -547
494 804 -161
523 328 431
141 867 -467
229 245 -980
864 859 -138
487 310 -904
711 356 -366
327 740 -992
646 705 39
723 250 -604
722 476 -190
99 90 747
745 69 -722
876 788 -254
898 789 464
520 767 -433
212 80 619
321 472 -707
113 852 -632
518 839 -191
247 175 387
577 260 697
131 156 -302
61 721 -376
249 786 380
259 251 824
742 663 168
311 571 -914
15 260 -526
539 191 -888
540 83 80
880 364 -10
84 433 140
904 192 -334
625 410 -172
843 214 461
870 856 -237
831 525 -425
437 219 276
783 24 591
205 78 -810
187 308 -412
545 562 589
371 334 622
156 905 592
95 493 732
202 738 -207
506 258 250
815 868 471
339 471 896
60 816 -905
751 715 -37
879 476 -914
362 491 -463
411 232 -46
811 538 -819
226 838 890
7 809 970
429 97 -243
151 709 -797
673 273 -884
688 855 545
586 637 -156
495 203 -728
46 784 -357
362 381 545
173 134 -705
526 501 -697
594 373 -368
904 847 -104
544 584 41
628 214 24
494 85 888
442 806 -797
353 776 891
811 718 956
298 506 -513
225 863 -642
662 336 862
410 697 -878
192 882 216
80 145 594
79 836 520
331 562 -217
273 586 -780
490 884 -742
238 832 129
884 495 29
526 801 254
386 436 255
26 867 -977
47 204 445
716 804 -69
268 65 -250
376 368 -912
76 758 877
511 369 273
240 310 388
281 611 -322
642 224 -230
220 467 -345
381 617 -753
599 600 671
171 315 -744
728 227 434
837 571 -843
194 719 -541
849 335 169
848 895 345
698 645 -44
133 98 -212
893 205 -236
479 559 750
540 104 173
600 536 740
452 823 -989
648 97 310
641 514 -207
657 633 -666
243 376 396
406 178 646
384 832 -369
703 560 73
402 393 -831
380 74 758
283 604 692
638 544 -217
649 660 446
331 422 -559
585 118 825
761 115 219
171 830 939
801 303 -505
482 454 -164
815 814 -17
412 116 843
595 55 884
666 53 -455
188 460 -724
810 605 -851
593 592 148
680 464 325
416 62 -322
303 817 37
693 192 11
386 68 -110
804 357 -235
754 142 -734
19 861 765
103 427 -796
560 88 292
750 242 -579
61 662 49
726 239 75
607 642 10
433 842 185
223 262 83
511 743 -439
704 102 -926
666 406 -17
55 840 720
83 616 -79
95 408 123
593 427 26
811 310 -339
725 108 -581
750 517 -71
20 672 -395
418 300 201
483 810 -418
382 223 -197
120 803 -569
118 361 -837
858 627 222
328 200 79
677 373 -82
805 683 -442
638 142 879
804 773 -805
784 357 -261
776 73 -900
230 635 995
783 627 537
206 531 152
397 667 316
117 730 -662
635 119 -282
541 49 781
703 351 585
410 24 865
575 82 -433
801 618 376
158 198 21
231 670 575
465 501 473
156 609 -274
239 266 215
296 140 -693
798 463 315
570 269 447
652 179 898
296 356 152
161 82 -722
476 232 -975
445 508 763
590 112 -570
247 872 142
260 689 -679
814 366 -33
716 593 270
167 559 -863
484 661 890
623 248 -846
831 785 479
58 482 546
109 307 351
562 701 -264
191 108 168
630 307 806
598 291 -206
708 805 513
788 353 257
430 245 -448
489 217 -911
583 905 263
557 257 -390
392 274 -560
367 335 769
279 568 171
136 281 606
257 498 -51
94 776 11
173 63 -577
608 102 557
618 629 -221
519 791 401
726 164 7
17 346 249
518 712 193
802 710 786
299 311 -575
680 341 455
406 720 803
409 8 59
366 23 604
631 565 -952
248 764 786
66 672 -870
28 459 734
729 555 416
44 588 154
701 331 793
581 806 545
98 416 -680
270 480 666
700 472 581
613 13 -757
647 185 180
649 352 -228
383 428 459
868 152 420
811 42 -166
118 428 -1000
409 98 784
73 210 -745
153 441 268
781 395 863
569 89 154
437 596 -216
719 573 383
801 798 107
434 86 842
831 889 495
15 553 802
810 22 -193
686 19 899
351 514 -132
283 735 20
377 215 523
386 485 -667
619 260 76
423 895 74
172 485 410
173 766 -217
374 525 348
187 109 -24
91 268 287
314 207 -825
233 161 -577
84 806 -899
108 202 -652
286 528 -702
819 17 975
6 213 -486
749 813 -693
840 897 -402
729 226 -11
356 379 -371
32 338 483
875 641 -314
394 159 -201
89 58 -182
197 160 598
193 534 395
25 614 -917
24 745 110
189 120 292
84 585 -685
40 544 -21
618 703 -589
212 243 248
98 450 391
158 652 -293
802 187 -409
766 7 -833
261 483 -755
211 593 702
877 98 70
894 809 683
629 621 278
416 330 553
472 866 -408
491 708 -871
63 382 -480
78 665 571
347 9 -149
379 885 -964
114 609 -992
210 606 -918
887 247 757
172 609 -253
659 577 805
727 664 -155
536 618 257
259 806 265
827 192 250
665 5 850
758 633 -873
365 672 151
288 362 -958
258 887 655
753 661 390
29 788 856
832 606 -895
679 799 -207
344 405 563
615 853 75
617 539 541
586 124 895
685 336 -381
765 633 305
719 664 -331
416 471 591
186 732 142
470 273 592
871 361 -430
26 866 27
641 478 530
123 431 -249
770 38 -861
460 473 -952
774 385 -455
584 385 -470
431 800 -586
819 796 -342
76 549 -324
586 309 177
467 750 -761
632 757 483
520 468 397
306 510 -61
480 126 486
451 421 -789
211 513 848
699 234 -348
756 538 -385
18 684 289
264 97 -50
396 286 514
463 592 174
200 154 450
501 586 382
30 446 -990
117 351 249
556 67 -442
516 609 59
112 472 -967
125 567 586
107 305 -833
514 682 -439
681 244 -458
596 590 -754
92 76 -790
622 546 87
517 566 615
703 264 47
526 803 865
32 571 426
556 10 -728
889 543 -425
28 380 949
57 732 501
84 886 20
593 465 349
758 518 537
541 177 -799
688 547 -528
66 485 -292
8 748 -541
279 106 -375
327 261 -825
287 556 902
184 837 885
794 665 918
678 583 104
148 465 364
658 263 266
38 296 -143
480 622 -373
551 292 381
680 20 575
5 410 -755
9 360 711
431 137 0
667 720 282
293 425 967
681 551 99
450 513 -601
161 243 -372
165 532 885
792 707 -138
696 790 -834
898 428 -890
472 837 704
345 905 -571
126 236 -75
68 433 859
339 387 -205
329 876 880
744 519 -77
670 333 102
160 246 -878
355 452 338
130 754 -890
33 187 187
865 491 84
454 721 442
465 509 336
756 866 777
535 74 668
558 619 -391
202 144 4
627 854 758
452 334 335
829 876 800
666 268 414
752 186 550
12 595 -816
891 1 -526
739 303 -788
864 114 -975
630 205 304
197 742 -172
708 786 -137
421 104 -737
578 136 210
717 260 694
558 820 -343
680 898 -206
396 65 -489
252 531 -891
73 294 -900
652 550 -807
703 719 654
285 39 123
478 696 122
737 116 209
680 853 148
586 290 583
740 160 145
890 213 757
827 841 476
782 724 -438
746 438 -46
505 755 331
531 803 -518
157 188 -128
763 442 594
348 394 395
115 202 86
563 114 906
571 842 -408
290 300 -736
519 6 654
243 183 492
20 510 201
779 337 -736
534 8 -755
290 198 137
622 138 303
830 682 744
388 330 -961
501 383 64
413 75 -545
59 629 528
616 40 53
464 370 473
769 798 -662
888 489 -110
933 997
474 642 -15
589 744 -810
369 327 -980
332 676 601
438 572 -55
17 211 -787
310 573 -178
131 162 19
879 245 201
884 145 -108
245 746 -530
138 126 158
291 484 -822
343 158 262
803 482 -738
520 828 223
694 910 141
667 606 -2
387 277 -772
821 865 531
179 684 -479
251 349 753
805 173 345
140 212 -624
542 825 630
275 411 485
403 107 -80
229 172 -528
800 250 592
168 397 147
798 613 368
638 784 874
754 926 664
927 808 -638
40 618 -139
69 854 -29
470 205 380
787 664 -135
73 669 -123
637 314 559
124 521 -366
99 333 320
619 15 -702
92 78 -533
269 299 -693
627 149 277
281 717 624
227 770 697
932 366 58
626 151 -707
693 141 700
768 258 449
153 740 -528
464 252 -847
746 576 -164
189 3 683
771 695 -878
691 782 -320
23 455 757
296 914 93
236 360 -160
56 104 511
261 901 -59
616 285 -631
22 412 874
453 450 311
51 586 706
856 703 840
325 707 606
700 875 -867
214 842 -147
358 62 995
685 689 488
565 286 -60
767 261 745
369 828 859
587 829 -866
289 811 -593
74 857 841
223 780 -186
268 338 600
19 787 -480
290 319 -584
30 224 569
561 733 574
772 57 -729
707 23 -462
55 306 -523
718 832 -320
890 424 -94
99 117 235
106 101 518
32 127 -323
925 693 256
133 695 -776
334 158 -251
349 44 696
887 660 316
407 581 -177
518 513 -987
423 299 -744
638 184 827
218 489 878
129 932 706
572 838 182
838 115 -639
335 376 83
367 577 990
833 188 -734
908 235 602
36 715 829
408 436 546
352 921 600
278 480 -156
396 884 418
750 782 121
419 277 20
434 461 956
571 351 -129
714 351 265
534 793 -127
372 282 -197
569 907 702
544 37 -43
727 343 30
530 568 265
83 634 -640
294 639 544
462 521 892
874 466 -569
560 529 -515
740 798 -25
269 305 -824
275 873 174
549 336 167
148 768 -41
572 753 -169
68 248 -311
92 788 -761
645 363 -873
784 656 -92
846 207 -422
566 32 946
305 431 321
787 182 339
902 228 -927
275 568 377
439 320 468
760 879 961
595 443 -252
723 305 293
630 876 258
35 486 -152
564 133 949
809 568 -55
337 78 -369
435 895 -619
476 434 546
188 342 244
56 364 -642
702 467 -235
570 806 86
16 720 -985
917 770 523
464 868 -459
436 500 229
659 683 -541
535 178 -986
392 325 -933
273 24 -481
751 442 -118
76 63 -567
12 180 805
321 338 -927
81 222 -652
910 258 -840
133 99 943
533 801 -986
422 680 -704
173 565 952
264 869 -885
269 846 843
423 842 -161
239 9 -420
669 302 -210
18 340 364
241 690 948
923 577 -431
789 319 -295
402 442 -571
84 591 805
65 275 -375
549 626 -544
409 292 327
888 125 547
780 612 -480
910 616 146
309 833 876
439 104 -237
472 603 -940
158 233 -346
592 790 300
721 567 415
445 607 502
625 444 -507
700 655 -40
519 159 62
808 132 563
498 420 322
141 748 -910
439 654 -99
494 227 -635
594 386 -57
257 757 836
598 134 -351
793 708 -405
354 503 30
562 690 -682
426 241 525
469 150 754
333 742 658
849 778 407
735 339 166
608 640 672
588 469 -273
311 640 -636
344 231 -995
900 866 888
570 621 511
295 775 -295
281 104 644
750 822 -106
887 792 -56
65 134 -97
439 94 -232
706 397 -838
450 160 592
109 294 -205
923 679 -553
250 452 305
678 751 963
66 292 540
537 555 -209
842 212 524
924 129 72
172 671 -775
251 899 59
34 739 620
586 902 -54
863 106 391
75 307 835
789 757 -496
56 856 79
73 862 227
569 124 -410
