16
953 1750
74 337 256
115 257 578
236 840 430
589 858 131
651 732 533
456 889 34
691 909 798
827 855 190
157 407 813
765 798 847
355 883 818
508 58 949
903 852 899
685 304 738
357 96 871
532 155 762
175 863 997
329 137 292
838 687 130
194 908 250
278 292 130
878 692 319
491 158 480
420 730 656
327 174 834
95 526 573
338 257 502
114 587 774
107 160 111
542 461 603
536 872 519
228 799 101
674 533 24
465 311 231
515 619 963
606 240 375
393 698 979
691 848 66
589 580 781
557 623 350
624 874 379
63 334 138
203 16 758
339 602 313
129 909 717
791 812 974
302 504 842
84 138 2
41 37 32
32 45 743
275 796 579
102 254 839
332 781 479
860 521 162
841 891 57
47 88 959
766 61 451
251 84 277
798 222 229
773 716 368
898 133 204
20 129 584
98 516 320
137 418 51
733 394 324
768 250 673
342 650 947
692 603 484
414 482 317
35 360 632
457 583 132
871 54 132
20 828 842
542 885 856
545 97 824
873 457 838
431 158 599
295 913 686
119 364 161
655 503 50
207 374 258
374 431 362
832 863 78
476 249 777
380 782 938
760 542 511
238 782 309
521 348 475
540 823 342
45 221 560
73 555 959
36 674 465
674 582 240
418 763 186
709 313 708
802 602 537
217 644 609
445 317 942
118 211 57
526 56 1
678 16 718
61 411 316
710 480 806
838 523 923
588 883 219
519 663 357
879 9 610
488 639 864
123 299 658
830 808 822
278 518 566
195 505 350
463 91 131
242 473 709
202 780 843
91 256 577
328 837 899
154 19 263
222 404 239
45 766 134
644 257 380
5 698 798
21 280 187
529 896 551
721 547 188
105 776 387
55 755 675
776 453 791
550 69 723
453 910 323
513 547 875
276 601 736
29 686 473
627 190 43
613 398 642
374 252 765
604 278 537
774 366 751
274 96 942
375 237 368
450 863 740
385 196 542
666 408 442
824 319 171
654 753 872
380 88 667
33 163 906
485 789 794
181 161 242
218 649 594
885 5 409
274 622 204
479 262 506
657 147 753
104 621 596
844 902 171
344 675 259
83 454 105
769 84 664
105 200 753
94 526 409
823 775 284
197 90 179
563 548 530
140 801 725
47 380 857
466 812 573
394 663 963
49 589 193
762 453 489
810 244 589
117 469 10
244 416 177
582 192 127
386 79 144
728 546 838
647 128 317
506 649 448
337 737 981
374 428 399
794 343 781
317 266 303
394 755 262
794 333 941
494 774 413
621 16 194
385 501 807
537 703 499
82 800 834
238 425 817
639 177 841
645 835 863
442 741 58
585 810 853
853 273 112
223 415 355
330 610 178
75 573 389
441 451 747
625 142 63
41 569 983
231 568 849
812 556 396
99 327 138
294 612 655
95 603 291
554 285 375
153 383 112
136 508 626
43 185 111
495 897 893
841 902 938
614 293 325
817 386 689
236 496 165
689 648 307
310 454 758
393 857 432
156 901 907
594 596 333
494 775 507
461 210 727
392 52 764
769 870 77
795 177 461
384 282 270
526 844 521
341 548 848
6 851 257
605 156 893
208 442 415
852 678 208
244 878 391
739 40 177
690 476 7
496 295 874
43 690 648
67 602 898
104 381 339
699 660 764
50 166 537
878 894 203
327 214 479
585 802 161
245 821 362
550 408 529
529 823 76
823 305 632
235 767 735
658 605 851
364 314 947
799 156 723
56 570 48
483 378 22
180 815 579
388 363 88
320 282 677
756 694 716
606 589 313
181 411 577
52 525 947
103 886 568
559 523 557
868 746 298
289 497 759
819 301 703
559 275 633
610 822 959
564 403 672
207 490 743
674 234 524
301 124 324
548 206 171
659 432 480
7 884 886
202 658 384
495 738 587
605 624 453
745 116 527
905 716 489
899 654 756
880 892 940
130 118 426
864 548 488
763 87 663
43 144 530
369 87 986
585 569 617
322 496 846
532 720 839
256 10 483
265 255 914
503 518 954
669 664 497
779 912 189
775 773 5
174 674 831
649 538 788
742 809 33
836 60 833
281 461 217
213 450 399
810 759 66
537 685 56
259 656 273
269 777 426
604 728 872
180 265 901
827 350 741
220 746 452
443 593 934
633 343 424
892 902 480
768 151 766
101 310 206
802 655 998
908 202 466
654 326 295
180 40 103
187 622 980
181 475 853
240 628 781
801 348 683
126 32 22
900 459 650
762 222 703
835 470 912
193 454 513
420 683 37
768 596 777
376 560 417
610 164 364
186 324 355
165 429 538
168 509 372
245 666 888
756 71 108
57 27 913
898 137 347
308 370 726
649 509 187
454 151 720
842 778 771
353 187 809
909 632 484
624 866 104
613 909 674
683 4 21
208 682 467
481 256 339
321 661 689
186 572 593
849 788 562
450 86 732
281 578 584
914 301 223
580 807 604
381 17 568
534 332 214
538 341 554
142 797 696
538 197 329
131 36 865
638 93 930
480 521 136
752 85 407
588 132 446
531 580 828
766 164 229
1 39 786
849 752 852
14 697 537
431 314 94
164 704 438
60 394 86
431 484 577
470 165 794
691 612 222
607 522 694
140 127 733
702 803 221
322 558 640
286 759 728
718 751 838
574 848 373
31 503 848
381 263 212
116 409 36
164 16 256
141 761 179
667 611 461
408 640 392
10 390 586
748 389 946
651 600 961
232 215 670
827 504 671
801 723 270
78 858 112
687 792 632
69 684 926
906 693 812
889 122 601
650 21 132
688 41 496
756 722 190
194 236 435
496 830 488
805 37 330
570 459 16
126 457 73
696 802 533
187 700 304
166 858 721
613 376 322
23 868 916
841 508 33
341 865 871
362 13 995
886 627 258
23 864 385
535 556 992
756 737 142
617 561 145
254 778 629
639 551 97
515 827 429
622 76 867
854 632 368
779 848 124
812 765 290
397 827 964
81 599 40
203 220 798
302 89 813
520 720 533
566 114 701
64 525 305
218 335 939
167 159 16
195 235 948
324 448 296
19 179 568
222 253 46
300 777 669
186 310 933
860 37 829
502 705 265
705 750 845
175 570 137
404 105 365
20 178 122
797 286 954
723 801 352
801 659 76
633 410 832
474 84 421
613 696 848
812 99 783
890 640 730
315 296 196
42 499 929
790 723 657
755 134 904
841 244 954
679 283 650
635 718 728
908 666 688
684 234 825
7 613 498
239 524 34
791 679 849
757 690 402
711 580 325
494 510 101
323 274 769
12 860 270
817 376 404
896 681 804
655 536 644
124 648 645
290 271 762
281 477 523
703 551 348
772 160 129
718 281 884
776 441 450
837 581 393
421 42 776
586 895 579
187 433 97
128 846 161
232 131 480
163 83 993
125 444 453
151 194 683
660 874 866
645 288 294
795 726 32
691 66 820
615 645 762
141 736 75
696 844 962
637 141 751
722 669 109
360 419 267
549 96 8
588 565 692
23 880 19
533 145 501
224 582 185
36 694 358
404 538 766
598 741 106
768 128 693
775 140 359
168 9 281
786 651 242
514 663 325
859 856 900
855 746 333
496 247 830
217 164 952
266 541 2
591 669 360
514 812 908
287 216 684
615 254 12
827 625 541
863 365 956
433 864 440
50 544 999
52 321 332
441 317 626
624 330 24
612 274 260
388 674 385
859 258 227
270 282 480
865 652 616
178 113 370
196 684 829
309 373 222
341 229 899
173 292 419
912 488 159
218 522 876
444 437 102
490 19 753
556 739 18
738 197 694
147 566 835
651 176 515
876 105 608
106 20 694
184 695 78
327 419 937
912 63 845
341 501 299
300 372 719
218 282 772
349 882 664
762 48 231
635 362 962
175 495 478
296 76 899
558 328 304
257 849 501
675 107 136
207 105 483
285 568 589
308 23 133
480 458 399
622 711 225
639 487 642
800 801 419
550 242 254
548 106 657
55 633 293
592 738 189
114 254 927
849 846 762
680 705 538
622 735 723
604 853 225
322 169 371
872 455 167
375 670 122
302 665 65
55 373 997
27 631 417
447 903 94
132 576 401
214 254 965
211 382 105
173 317 139
51 614 606
282 81 788
445 617 469
166 540 994
229 136 299
31 856 576
619 397 829
450 17 354
188 775 960
535 876 70
495 254 49
754 761 415
481 230 843
807 356 237
588 403 751
722 419 330
655 226 587
603 41 667
252 452 275
269 625 981
180 263 301
487 353 386
577 9 273
288 270 347
196 70 626
282 138 893
772 169 817
140 633 676
689 785 780
361 53 889
910 701 57
899 662 39
711 662 848
551 793 188
391 684 319
265 790 247
910 496 465
731 623 301
270 463 211
451 156 496
317 793 633
909 622 563
787 620 314
447 715 249
770 289 732
235 801 151
684 439 190
131 733 268
6 739 998
825 757 335
72 246 168
482 820 921
718 68 626
347 121 563
493 355 614
611 738 258
55 175 301
142 818 93
235 728 128
915 94 585
97 747 331
547 356 607
87 26 168
763 261 895
161 225 108
443 401 399
631 253 251
245 627 742
265 505 645
46 1 371
242 504 722
898 778 74
134 720 808
80 189 559
419 861 571
487 516 55
168 262 758
26 478 762
701 625 87
236 324 615
88 859 285
726 873 289
628 712 689
242 613 357
901 78 694
225 278 367
375 155 524
107 432 573
393 897 338
808 49 767
158 727 448
881 39 795
390 846 448
581 158 848
444 736 301
806 525 797
349 747 602
329 473 409
249 299 914
888 887 59
912 588 495
686 784 272
784 457 552
729 420 265
268 605 564
352 376 711
529 399 568
527 237 458
366 80 661
733 779 507
97 547 168
554 635 657
687 448 753
130 605 247
93 696 746
331 277 525
276 87 10
588 237 831
354 421 215
73 272 784
713 256 219
548 286 793
120 112 702
556 9 34
298 295 496
854 458 840
178 139 487
604 181 350
387 210 301
61 136 479
578 844 913
296 822 137
1 164 493
477 381 410
715 369 42
670 731 823
422 456 468
881 629 7
187 250 166
111 62 899
144 759 527
455 159 944
442 718 504
416 241 13
704 657 573
487 772 548
618 90 4
127 833 53
179 569 919
628 268 158
612 231 360
333 855 649
330 121 576
135 107 865
170 34 888
461 344 673
773 531 598
541 260 617
429 679 141
866 439 672
43 131 799
716 738 928
690 467 917
241 774 603
762 461 372
405 390 35
537 108 159
876 815 730
861 288 376
603 456 480
242 816 355
107 562 690
694 915 890
697 125 977
741 510 345
393 394 606
904 912 701
489 658 469
730 864 83
88 293 563
446 753 488
349 261 197
617 120 841
36 641 75
236 591 630
652 198 887
117 638 792
7 123 14
39 440 189
571 409 959
435 617 701
134 644 140
400 663 792
343 15 396
664 685 204
838 859 106
547 835 532
579 378 921
153 142 10
92 608 169
618 31 612
876 579 143
730 247 952
177 145 749
184 727 19
512 602 301
135 747 301
406 337 231
397 657 997
86 178 268
633 119 764
784 196 15
641 566 30
853 859 796
101 910 226
821 217 309
789 574 609
175 408 91
414 731 68
700 540 53
316 35 358
675 489 481
450 760 593
314 417 623
386 339 473
338 181 211
658 14 794
692 378 588
864 391 458
422 882 872
623 804 550
12 103 938
342 241 726
278 872 91
627 616 951
493 563 134
395 118 551
837 598 608
34 669 814
914 809 633
791 237 345
611 303 393
771 237 496
839 287 837
812 208 926
19 531 639
869 786 199
826 78 211
79 418 1
78 468 298
821 554 826
741 69 163
787 713 329
179 793 139
660 518 345
397 765 46
466 467 568
629 325 881
505 783 524
563 238 309
550 82 226
639 168 346
500 215 765
224 386 66
307 606 494
831 198 487
449 581 284
8 171 306
433 469 282
497 104 563
502 879 107
530 192 254
292 125 975
595 673 865
867 509 71
801 509 278
20 176 891
689 482 615
895 292 806
805 540 839
322 398 260
375 659 403
805 664 322
343 237 460
528 204 604
912 170 787
447 362 615
374 511 516
730 370 580
410 9 593
780 294 564
151 34 651
776 880 446
142 99 76
497 419 46
339 309 131
912 884 862
125 143 685
645 626 823
656 255 557
563 772 958
720 596 62
612 567 883
749 904 300
559 485 494
425 698 823
226 828 963
87 891 533
669 135 169
357 265 558
322 192 309
43 887 350
432 439 546
829 715 636
88 266 306
14 878 386
442 654 774
178 773 3
733 720 302
871 204 343
369 896 559
186 683 642
20 75 746
49 487 713
605 681 512
219 21 692
813 501 116
890 40 88
408 859 594
833 705 22
665 460 726
121 349 535
20 472 672
814 753 443
215 641 225
542 726 514
150 820 37
665 19 233
455 375 939
582 129 100
655 327 834
344 823 364
570 531 245
272 876 427
695 585 439
529 858 505
611 383 586
283 476 366
768 123 3
279 30 319
521 573 991
869 90 403
341 48 235
735 65 98
867 554 840
50 580 275
449 480 581
585 6 416
26 274 10
476 510 761
243 764 469
563 899 587
481 865 57
864 327 514
852 791 867
480 113 295
457 515 15
804 283 345
179 37 671
487 541 684
198 35 1
25 186 138
355 238 528
539 444 647
86 661 632
268 676 266
567 643 985
412 544 50
122 99 285
890 899 117
627 153 229
116 342 888
1 348 742
607 536 466
263 99 209
151 889 880
52 794 647
825 526 417
254 522 940
490 576 597
463 207 880
434 444 267
295 747 712
698 444 391
72 209 725
623 862 665
156 69 466
915 745 643
14 636 326
576 56 79
723 737 816
141 218 943
578 153 433
654 643 21
520 746 117
420 822 27
273 351 402
310 465 562
647 279 530
846 94 95
559 692 62
199 571 345
172 531 83
99 625 513
201 192 679
86 708 904
95 913 649
48 353 471
242 410 62
772 902 874
385 542 590
606 762 797
395 814 105
754 67 657
68 273 927
508 899 768
411 854 807
762 578 627
456 103 369
502 568 463
528 309 94
162 36 555
604 711 488
513 497 431
436 607 902
432 684 736
763 608 905
671 190 461
425 66 197
209 285 223
7 4 688
710 501 669
195 31 263
893 553 163
380 341 703
617 564 600
738 903 93
754 392 249
640 222 380
76 412 575
737 43 817
377 491 733
800 793 210
111 643 45
580 835 989
542 780 171
29 171 134
753 24 264
216 21 786
716 252 409
332 195 812
708 558 55
748 440 478
798 477 453
554 901 994
96 560 589
898 548 226
808 904 185
568 549 321
366 876 798
352 105 152
830 397 394
793 94 773
77 319 88
750 57 879
843 404 207
502 87 70
536 739 989
735 328 696
525 212 953
564 516 295
132 303 743
219 522 650
823 850 732
471 701 186
40 902 569
321 901 178
195 679 105
420 436 684
675 642 949
581 263 203
903 807 971
864 537 432
350 442 354
709 213 754
318 132 428
60 802 93
565 755 397
629 199 832
369 580 517
609 322 202
486 887 897
318 223 320
349 491 345
60 761 69
793 874 424
505 559 312
438 261 474
522 68 203
868 795 483
892 66 959
282 664 404
141 26 34
636 903 321
401 608 792
348 262 368
141 77 1
804 255 585
598 801 875
576 751 700
860 599 364
95 356 93
174 397 316
391 37 889
23 13 637
683 457 470
70 39 12
219 710 678
874 535 207
349 61 51
872 337 903
761 14 914
63 8 772
862 221 683
909 323 967
187 610 459
721 224 625
584 414 193
213 482 199
133 180 189
582 306 209
718 230 425
441 70 299
19 901 510
686 194 344
667 310 221
440 178 432
19 559 770
370 875 9
146 565 147
256 877 94
788 378 491
842 475 424
403 761 407
814 505 489
379 242 789
50 148 308
397 594 33
97 102 558
494 294 662
24 608 220
526 869 956
47 437 359
334 865 733
178 589 443
547 325 320
849 756 968
89 585 79
725 879 229
134 427 430
6 389 758
471 891 49
41 761 608
517 578 474
20 749 7
785 915 69
171 224 525
861 833 375
685 396 557
353 656 927
445 326 142
256 103 698
777 371 531
642 913 26
317 519 572
884 143 824
169 806 532
599 550 661
428 347 222
694 43 57
154 54 735
798 812 881
523 270 103
806 672 15
177 456 839
475 831 405
903 302 686
861 362 604
36 546 872
746 96 207
415 456 223
867 570 85
877 619 289
629 915 282
755 911 977
15 668 626
58 510 312
478 395 386
678 122 306
577 682 535
446 148 345
77 59 275
390 406 76
326 755 43
40 835 675
287 909 863
33 599 836
147 599 893
685 208 124
403 781 14
202 674 850
391 853 225
36 800 920
870 257 611
369 680 684
352 734 931
625 686 249
649 547 88
410 127 605
29 404 731
451 357 209
481 864 98
811 252 338
412 367 413
755 903 529
47 378 508
639 347 663
658 45 662
97 36 672
554 227 702
223 688 752
296 791 516
779 766 118
155 505 67
55 878 984
826 100 16
777 829 837
486 833 702
838 151 322
477 559 963
59 529 317
486 340 386
422 306 581
597 120 654
152 855 140
461 668 477
86 243 68
738 591 490
729 809 305
484 858 70
564 358 95
788 332 595
800 366 133
51 77 222
461 534 642
841 1906
668 561 380
824 812 420
22 531 598
221 684 903
238 816 48
714 516 102
766 143 596
631 769 180
249 659 679
107 579 267
649 701 708
535 448 827
779 277 398
53 572 329
491 170 874
256 169 496
673 471 918
161 536 16
17 532 265
428 327 559
284 138 895
78 772 365
456 600 476
46 295 214
743 724 161
428 656 397
473 497 524
746 307 944
532 732 668
141 615 144
269 167 681
84 98 606
593 14 972
696 800 6
140 84 589
737 375 828
626 585 981
648 713 334
788 233 212
710 337 228
763 160 237
649 435 396
26 687 974
3 766 674
222 154 477
385 161 553
726 706 408
364 141 478
363 182 801
392 430 479
64 782 53
21 132 103
788 628 730
384 822 689
566 270 647
784 680 463
799 568 603
448 87 688
831 590 211
360 569 459
549 56 494
738 59 484
212 2 912
591 128 830
733 229 607
438 87 786
204 408 582
198 683 963
266 204 256
191 642 492
642 329 472
489 640 217
654 39 19
479 86 118
264 593 44
703 162 649
189 18 742
123 166 434
203 53 833
696 390 586
159 283 390
498 118 823
304 629 395
742 150 103
499 386 156
626 453 12
236 396 2
602 217 727
471 544 12
203 748 648
510 54 353
576 742 590
367 778 288
63 824 275
168 370 261
596 562 142
80 622 103
300 814 749
558 444 732
665 629 909
586 234 968
448 522 440
585 18 816
668 413 165
221 805 362
299 18 144
407 533 562
347 300 352
108 623 530
250 301 118
87 299 189
29 394 816
661 256 703
717 348 540
785 44 551
683 38 841
467 637 689
743 432 956
183 593 156
756 394 225
528 731 504
129 457 641
488 808 466
703 362 426
670 525 263
175 290 846
432 453 131
652 791 604
236 188 765
583 758 113
66 136 825
654 745 909
830 386 373
588 281 187
448 61 646
661 335 679
296 182 459
6 695 297
490 229 590
766 800 642
125 152 151
480 251 459
320 707 16
40 345 37
657 145 489
392 497 686
186 637 137
405 77 113
326 24 775
750 590 22
572 405 748
145 528 917
28 569 561
328 337 202
444 737 387
644 342 881
157 183 610
640 663 836
455 482 175
132 434 360
365 468 622
718 397 327
227 219 451
754 16 972
123 289 264
573 572 665
594 753 812
82 76 100
104 711 858
694 140 671
352 795 988
47 285 382
64 508 288
607 31 294
729 157 960
521 747 878
259 754 562
14 407 645
762 99 95
834 622 182
478 243 79
440 7 640
533 175 199
518 338 697
607 43 236
534 747 269
408 77 910
670 419 12
422 525 514
102 609 669
115 14 368
41 650 336
252 465 999
366 494 171
668 343 628
317 362 325
392 817 248
16 58 85
603 379 531
13 287 88
609 211 649
391 397 698
435 123 675
614 611 143
84 225 577
562 316 779
95 715 220
387 816 633
657 234 5
496 536 997
601 699 680
522 284 640
749 306 109
163 431 797
109 838 639
63 21 297
130 664 774
232 540 449
305 64 268
215 705 723
777 659 496
195 736 96
101 446 246
785 497 677
120 435 685
297 742 820
677 241 113
644 471 946
698 153 416
401 397 257
345 524 130
66 786 586
366 500 298
59 12 600
202 573 427
823 740 688
711 384 140
246 682 833
11 339 200
200 133 730
240 116 737
400 216 797
529 289 333
213 358 342
173 829 296
89 746 597
44 97 279
48 458 8
315 410 172
741 776 922
580 529 316
636 632 668
578 297 749
345 430 971
327 507 966
451 163 825
392 234 294
104 385 313
540 226 146
792 833 801
559 228 437
214 61 719
422 25 156
496 227 676
213 362 33
309 407 765
190 792 699
472 730 613
793 209 493
743 259 142
